"Only
Nicki Minaj","535,773,738",2014
"G.O.M.D
J. Cole","534,143,251",2014
"Don't Tell 'Em
Jeremih","533,243,223",2014
"Fireball (feat. John Ryan)
Pitbull","515,254,676",2014
"Under Control (feat. Hurts)
Calvin Harris","510,846,835",2014
"The Heart Wants What It Wants
Selena Gomez","510,835,469",2014
"Thinking out Loud
Ed Sheeran","2,406,030,897",2013
"Photograph
Ed Sheeran","2,402,688,528",2013
"Counting Stars
OneRepublic","2,251,224,463",2013
"All of Me
John Legend","2,236,646,623",2013
"Another Love
Tom Odell","2,166,734,793",2013
"Wake Me Up
Avicii","2,161,922,727",2013
"Let Her Go
Passenger","2,113,093,422",2013
"Do I Wanna Know?
Arctic Monkeys","2,018,042,257",2013
"I Wanna Be Yours
Arctic Monkeys","1,798,007,834",2013
"Why'd You Only Call Me When You're High?
Arctic Monkeys","1,512,050,127",2013
"Pompeii
Bastille","1,481,766,579",2013
"Stolen Dance
Milky Chance","1,347,395,693",2013
"Dark Horse
Katy Perry","1,333,815,302",2013
"Classic
MKTO","1,247,184,238",2013
"Royals
Lorde","1,166,293,102",2013
"Story of My Life
One Direction","1,157,380,576",2013
"Young And Beautiful
Lana Del Rey","1,104,287,746",2013
"Roar
Katy Perry","1,073,287,303",2013
"All I Want
Kodaline","1,070,034,736",2013
"Rap God
Eminem","1,033,979,147",2013
"Say Something
A Great Big World","1,024,439,267",2013
"Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit
Daft Punk","1,015,385,058",2013
"Freaks
Surf Curse","968,475,863",2013
"Mirrors
Justin Timberlake","964,368,740",2013
"The Monster
Eminem","959,618,373",2013
"R U Mine?
Arctic Monkeys","958,465,356",2013
"Hey Brother
Avicii","951,404,085",2013
"Latch
Disclosure","949,975,349",2013
"Hold On, We're Going Home
Drake","931,032,134",2013
"I See Fire
Ed Sheeran","926,416,587",2013
"Best Day Of My Life
American Authors","924,395,667",2013
"Am I Wrong
Nico & Vinz","917,369,980",2013
"We Can't Stop
Miley Cyrus","911,076,864",2013
"Wrecking Ball
Miley Cyrus","855,414,662",2013
"Bound 2
Kanye West","848,176,624",2013
"Blurred Lines
Robin Thicke","815,350,331",2013
"Cigarette Daydreams
Cage The Elephant","813,565,139",2013
"I Love It (feat. Charli XCX)
Icona Pop","774,308,792",2013
"3005
Childish Gambino","770,668,909",2013
"Team
Lorde","765,669,382",2013
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)
A$AP Rocky","761,901,818",2013
"Heart Attack
Demi Lovato","745,690,719",2013
"Burn
Ellie Goulding","736,360,367",2013
"Don't
Ed Sheeran","733,637,981",2013
"Let It Go - From ""Frozen""/Soundtrack Version
Idina Menzel","714,829,075",2013
"Scream & Shout
will.i.am","712,242,505",2013
"Still into You
Paramore","711,226,595",2013
"Break from Toronto
PARTYNEXTDOOR","705,751,962",2013
"Talk Dirty (feat. 2 Chainz)
Jason Derulo","677,773,663",2013
"Love Me Again
John Newman","672,620,882",2013
"Wagon Wheel
Darius Rucker","670,397,273",2013
"Love Me
Lil Wayne","656,074,481",2013
"Trumpets
Jason Derulo","642,760,167",2013
"Underneath the Tree
Kelly Clarkson","640,036,644",2013
"Out of My League
Fitz and The Tantrums","611,232,893",2013
"My Songs Know What You Did In The Dark (Light Em Up)
Fall Out Boy","597,311,937",2013
"She Knows (feat. Amber Coffman & Cults)
J. Cole","595,197,502",2013
"Can You Feel My Heart
Bring Me The Horizon","594,289,576",2013
"Tenerife Sea
Ed Sheeran","590,413,178",2013
"Unconditionally
Katy Perry","588,254,623",2013
"Black Skinhead
Kanye West","585,430,222",2013
"Drunk in Love (feat. Jay-Z)
Beyoncé","580,684,470",2013
"Vivir Mi Vida
Marc Anthony","577,177,710",2013
"Power Trip (feat. Miguel)
J. Cole","562,966,372",2013
"You & I
One Direction","557,395,721",2013
"Ribs
Lorde","556,469,316",2013
"7/11
Beyoncé","549,673,248",2013
"Instant Crush (feat. Julian Casablancas)
Daft Punk","548,510,031",2013
"Cool Kids
Echosmith","547,198,612",2013
"Best Song Ever
One Direction","544,435,889",2013
"Sing
Ed Sheeran","541,941,353",2013
"Hail to the King
Avenged Sevenfold","536,897,441",2013
"Turn Down for What
DJ Snake","527,871,480",2013
"Snap Out Of It
Arctic Monkeys","519,754,105",2013
"Arabella
Arctic Monkeys","518,580,701",2013
"Play It Again
Luke Bryan","516,677,292",2013
"Sweater Weather
The Neighbourhood","2,629,816,909",2012
"Can't Hold Us (feat. Ray Dalton)
Macklemore & Ryan Lewis","2,200,479,910",2012
"Demons
Imagine Dragons","2,071,432,463",2012
"When I Was Your Man
Bruno Mars","1,898,449,519",2012
"Locked out of Heaven
Bruno Mars","1,757,713,335",2012
"Radioactive
Imagine Dragons","1,723,687,007",2012
"Payphone
Maroon 5","1,666,439,692",2012
"Timber (feat. Ke$ha)
Pitbull","1,343,911,394",2012
"Hall of Fame
The Script","1,316,320,637",2012
"Money Trees
Kendrick Lamar","1,313,936,008",2012
"Diamonds
Rihanna","1,295,802,293",2012
"Call Me Maybe
Carly Rae Jepsen","1,253,171,891",2012
"Stay
Rihanna","1,208,260,321",2012
"Just Give Me a Reason (feat. Nate Ruess)
P!nk","1,186,528,796",2012
"Ho Hey
The Lumineers","1,180,901,945",2012
"Thrift Shop (feat. Wanz)
Macklemore & Ryan Lewis","1,137,267,189",2012
"What Makes You Beautiful
One Direction","1,123,243,732",2012
"Starships
Nicki Minaj","1,023,949,847",2012
"Don't You Worry Child - Radio Edit
Swedish House Mafia","1,005,018,313",2012
"Lost
Frank Ocean","948,963,631",2012
"Treasure
Bruno Mars","931,057,278",2012
"On Top Of The World
Imagine Dragons","887,699,121",2012
"Thinkin Bout You
Frank Ocean","834,733,922",2012
"I Won't Give Up
Jason Mraz","819,624,127",2012
"One More Night
Maroon 5","800,350,929",2012
"Breezeblocks
alt-J","786,869,410",2012
"I Knew You Were Trouble.
Taylor Swift","777,187,133",2012
"Whistle
Flo Rida","759,381,673",2012
"Impossible
James Arthur","722,162,963",2012
"Beauty And A Beat
Justin Bieber","697,842,144",2012
"m.A.A.d city
Kendrick Lamar","697,436,986",2012
"Love Sosa
Chief Keef","681,632,645",2012
"It's Time
Imagine Dragons","673,827,381",2012
"Bitch, Don’t Kill My Vibe
Kendrick Lamar","668,206,745",2012
"Some Nights
fun.","659,544,925",2012
"I Will Wait
Mumford & Sons","659,287,921",2012
"Die Young
Kesha","650,440,734",2012
"Swimming Pools (Drank)
Kendrick Lamar","644,936,960",2012
"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix
Lana Del Rey","642,427,497",2012
"We Are Never Ever Getting Back Together
Taylor Swift","637,279,163",2012
"Feel This Moment (feat. Christina Aguilera)
Pitbull","616,072,113",2012
"You & Me - Flume Remix
Disclosure","614,849,799",2012
"Born To Die
Lana Del Rey","608,930,377",2012
"Drive By
Train","606,456,929",2012
"Try
P!nk","602,876,422",2012
"Girl on Fire
Alicia Keys","593,813,386",2012
"My Kind of Woman
Mac DeMarco","585,034,844",2012
"Little Things
One Direction","584,759,547",2012
"Skyfall
Adele","559,408,726",2012
"Good Time
Owl City","557,553,786",2012
"Clarity
Zedd","553,265,486",2012
"They Don't Know About Us
One Direction","526,487,193",2012
"Someone Like You
Adele","1,792,978,794",2011
"Rolling in the Deep
Adele","1,666,823,542",2011
"Pumped Up Kicks
Foster The People","1,638,523,416",2011
"Somebody That I Used To Know
Gotye","1,613,661,092",2011
"A Thousand Years
Christina Perri","1,529,190,807",2011
"Titanium (feat. Sia)
David Guetta","1,527,219,598",2011
"We Found Love
Rihanna","1,456,031,919",2011
"Set Fire to the Rain
Adele","1,414,994,097",2011
"Young, Wild & Free (feat. Bruno Mars)
Snoop Dogg","1,348,734,269",2011
"Ni**as In Paris
JAY-Z","1,327,994,334",2011
"Summertime Sadness
Lana Del Rey","1,245,140,307",2011
"Stereo Hearts (feat. Adam Levine)
Gym Class Heroes","1,227,990,686",2011
"Paradise
Coldplay","1,186,278,182",2011
"Safe And Sound
Capital Cities","1,172,833,263",2011
"We Are Young (feat. Janelle Monáe)
fun.","1,064,083,914",2011
"Midnight City
M83","1,010,284,232",2011
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)
Pitbull","1,004,245,820",2011
"It's Beginning to Look a Lot like Christmas
Michael Bublé","997,052,473",2011
"Little Talks
Of Monsters and Men","978,430,165",2011
"The A Team
Ed Sheeran","941,157,251",2011
"Feel So Close - Instrumental
Calvin Harris","877,122,420",2011
"Levels - Instrumental Radio Edit
Avicii","876,342,131",2011
"Work Out
J. Cole","863,902,963",2011
"Tongue Tied
GROUPLOVE","847,418,779",2011
"Video Games
Lana Del Rey","823,978,477",2011
"Wild Ones (feat. Sia)
Flo Rida","811,388,293",2011
"Skinny Love
Birdy","780,141,619",2011
"Everybody Talks
Neon Trees","770,974,948",2011
"Love You Like A Love Song
Selena Gomez & The Scene","767,727,349",2011
"Mistletoe
Justin Bieber","759,743,454",2011
"Glad You Came
The Wanted","755,012,164",2011
"It Will Rain
Bruno Mars","732,403,830",2011
"Party Rock Anthem
LMFAO","664,155,163",2011
"Where Have You Been
Rihanna","641,327,530",2011
"Holly Jolly Christmas
Michael Bublé","614,998,549",2011
"Stronger (What Doesn't Kill You)
Kelly Clarkson","614,224,513",2011
"Love On Top
Beyoncé","610,141,995",2011
"Good Feeling
Flo Rida","608,251,048",2011
"Headlines
Drake","597,470,988",2011
"Black and Yellow
Wiz Khalifa","597,013,994",2011
"Take Care
Drake","583,645,592",2011
"Born This Way
Lady Gaga","569,695,653",2011
"Marvins Room
Drake","563,309,544",2011
"Wicked Games - Original
The Weeknd","545,801,073",2011
"Where Them Girls At (feat. Nicki Minaj & Flo Rida)
David Guetta","543,191,031",2011
"Run the World (Girls)
Beyoncé","539,757,850",2011
"Lego House
Ed Sheeran","529,872,788",2011
"Price Tag
Jessie J","523,045,512",2011
"Give Me Love
Ed Sheeran","518,175,939",2011
"The Motto
Drake","514,200,040",2011
"Play Hard (feat. Ne-Yo & Akon)
David Guetta","510,620,699",2011
"Jar of Hearts
Christina Perri","508,716,910",2011
"Just the Way You Are
Bruno Mars","1,873,648,034",2010
"Danza Kuduro
Don Omar","1,464,274,034",2010
"Love The Way You Lie
Eminem","1,391,649,261",2010
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance
Maroon 5","1,315,539,359",2010
"Talking to the Moon
Bruno Mars","1,225,125,164",2010
"Grenade
Bruno Mars","1,196,094,082",2010
"Sure Thing
Miguel","1,174,414,936",2010
"TiK ToK
Kesha","1,073,038,033",2010
"Last Friday Night (T.G.I.F.)
Katy Perry","1,020,871,281",2010
"Dynamite
Taio Cruz","992,109,371",2010
"Firework
Katy Perry","976,109,377",2010
"Not Afraid
Eminem","949,301,618",2010
"Only Girl (In The World)
Rihanna","940,374,150",2010
"S&M
Rihanna","913,121,796",2010
"Marry You
Bruno Mars","901,567,800",2010
"POWER
Kanye West","887,484,752",2010
"The Lazy Song
Bruno Mars","874,763,437",2010
"Baby
Justin Bieber","846,851,495",2010
"Replay
Iyaz","846,471,955",2010
"The One That Got Away
Katy Perry","832,511,555",2010
"It's My Life
Bon Jovi","798,463,022",2010
"Sail
AWOLNATION","786,836,769",2010
"Super Bass
Nicki Minaj","781,239,406",2010
"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)
Shakira","780,456,818",2010
"Airplanes (feat. Hayley Williams of Paramore)
B.o.B","749,290,790",2010
"Es un Secreto
Plan B","748,446,690",2010
"Enchanted
Taylor Swift","748,055,129",2010
"California Gurls
Katy Perry","746,089,019",2010
"DJ Got Us Fallin' In Love (feat. Pitbull)
Usher","742,020,967",2010
"What You Know
Two Door Cinema Club","741,091,363",2010
"Je te laisserai des mots
Patrick Watson","704,374,411",2010
"Teenage Dream
Katy Perry","669,532,121",2010
"Like A G6
Far East Movement","642,821,294",2010
"Raise Your Glass
P!nk","628,515,422",2010
"All Of The Lights
Kanye West","622,469,443",2010
"No Hands (feat. Roscoe Dash & Wale)
Waka Flocka Flame","616,994,190",2010
"Count on Me
Bruno Mars","607,123,872",2010
"Whatcha Say
Jason Derulo","606,533,988",2010
"The Spins
Mac Miller","585,471,219",2010
"Runaway
Kanye West","581,560,887",2010
"Cooler Than Me - Single Mix
Mike Posner","574,200,817",2010
"Nothin' on You (feat. Bruno Mars)
B.o.B","555,198,319",2010
"On Melancholy Hill
Gorillaz","532,362,227",2010
"Eenie Meenie
Justin Bieber","531,501,218",2010
